filepath,text_asr,text_translated,intent
es-ES~ADDRESS/60266427c7abb7f8321382fb.wav,hola buenas noches mira tengo una cuenta y bueno tengo una dirección asociada y por lo que me gustaría cambiar la dirección que tengo asociada a dicho cuántas que posible,hello good evening look I have an account and well I have an associated address and so I would like to change the address that I have associated to said how many that possible,ADDRESS
es-ES~ADDRESS/60266469dc3604f481bcb42e.wav,hola buenas tardes le llamaba porque quería cambiar mi dirección y quería saber cuál es el trámite a seguir para realizar el cambio de dirección,"Hello, good afternoon, I called you because I wanted to change my address and I wanted to know what is the procedure to follow to make the change of address",ADDRESS
es-ES~ADDRESS/60266202c7abb7f8321381cb.wav,hola quiero cambiar dirección,hello I want to change address,ADDRESS
es-ES~ADDRESS/602663eac421a821df7c171f.wav,pues alguien que quiere cambiar la dirección que tiene enlazada con la cuenta de su banco,"Well, someone who wants to change the address linked to their bank account",ADDRESS
es-ES~ADDRESS/6026640adc3604f481bcb3ed.wav,hola buenos días llamaba porque quiero cambiar mi dirección ya tiene mudado y quiero recibir correspondencia mi nuevo domicilio muchas gracias,"Hello, good morning, I was calling because I want to change my address, I have already moved and I want to receive correspondence, my new address, thank you very much",ADDRESS
es-ES~ADDRESS/602661d6cfa37e1cf217af5c.wav,hola quiero cambiar mi dirección de residencia por favor,hello I want to change my residence address please,ADDRESS
es-ES~ADDRESS/6026630ddc3604f481bcb3a5.wav,buenos días quería cambiar mi dirección para lo de la,good morning I wanted to change my address for the,ADDRESS
es-ES~ADDRESS/60265f9fc421a821df7c16d4.wav,quiero cambiar mi dirección,I want to change my address,ADDRESS
es-ES~ADDRESS/60265f89c7abb7f832138145.wav,hola mi morado y mi dirección,hello my purple and my address,ADDRESS
es-ES~ADDRESS/6026619bc7abb7f8321381a0.wav,hola necesito cambiar mi dirección de domicilio,hello I need to change my home address,ADDRESS
es-ES~ADDRESS/60266482dc3604f481bcb441.wav,hola quiero cambiar mi dirección,hello I want to change my address,ADDRESS
es-ES~ADDRESS/6026601cc421a821df7c16db.wav,hola llamaba porque quiero cambiar la dirección,"Hello, I was calling because I want to change the address",ADDRESS
es-ES~ADDRESS/602664d5dc3604f481bcb488.wav,hola llamada porque me gustaría cambiar mi dirección que aparece en mi cuenta dado que mirando la cartilla y me ha dado cuenta que tenéis mi dirección pasada de manera que no me llegaban los las cartas a mi domicilio actual gracias,hello call because I would like to change my address that appears in my account since looking at the card and I realized that you have my past address so that the letters did not arrive at my current address thanks,ADDRESS
es-ES~ADDRESS/6026652ddc3604f481bcb4d1.wav,hola buenos días mire le llamo porque recientemente me he comido de casa y me gustaría cambiar la dirección que está asociada a mi cuenta,"Hello, good morning, look, I am calling you because I recently ate from home and I would like to change the address that is associated with my account",ADDRESS
es-ES~ADDRESS/60266149c7abb7f832138187.wav,quiero cambiar mi dirección,I want to change my address,ADDRESS
es-ES~ADDRESS/60265d40c7abb7f83213812a.wav,solicitud de cambio de dirección,address change request,ADDRESS
es-ES~ADDRESS/602664e0cfa37e1cf217af95.wav,hola buenos días soy cliente del banco y le llamaba porque quiero cambiar mi dirección en los datos personales que guardan míos gracias,"Hello, good morning, I am a bank customer and I was calling you because I want to change my address in the personal data that they keep mine, thank you",ADDRESS
es-ES~ADDRESS/6026607cc421a821df7c16e1.wav,hola buenos días mira le llamaba porque quería cambiar la dirección que está asociado a mi cuenta y quería saber si es posible realizarlo por Internet o tengo que hacerlo por teléfono,"Hello, good morning, look, I was calling you because I wanted to change the address that is associated with my account and I wanted to know if it is possible to do it online or do I have to do it by phone",ADDRESS
es-ES~ADDRESS/60266243dc3604f481bcb383.wav,hola buenas tardes mira llamaba porque me interesaría cambiar mi dirección,"Hello, good afternoon, look, I was calling because I would be interested in changing my address",ADDRESS
es-ES~ADDRESS/602660d4c7abb7f832138165.wav,hola buenos días quiero cambiar mi dirección de mi tarjeta porque ha habido un cambio de domicilio si les cariño informar de este nuevo cambio para que esté configurada en mis datos por favor tengan en cuenta esta información sobre mi luego sobre el mi nuevo hogar donde voy a vivir gracias,hello good morning I want to change my address on my card because there has been a change of address if I love you inform of this new change so that it is configured in my data please take into account this information about me then about my new home where I am going to live thanks,ADDRESS
es-ES~ADDRESS/60265da2c7abb7f832138137.wav,hola me he mudado y quería cambiar mi dirección postal muchas gracias,hello I have moved and wanted to change my postal address thank you very much,ADDRESS
es-ES~ADDRESS/602669f6c421a821df7c179b.wav,quiero cambiar mi dirección,I want to change my address,ADDRESS
es-ES~ADDRESS/6026637bc7abb7f83213829c.wav,hola buenas y llamaba para subir a cambiar dirección,hello good and I was calling to go up to change address,ADDRESS
es-ES~ADDRESS/60266602c7abb7f83213841b.wav,hola buenos días mire me he cambiado de domicilio y quería que cambiar a mi dirección,"Hello, good morning, look, I have changed my address and I wanted to change to my address",ADDRESS
es-ES~ADDRESS/6026611fdc3604f481bcb34f.wav,mi dirección quiero cambiar mi dirección,my address I want to change my address,ADDRESS
es-ES~ADDRESS/602660f1dc3604f481bcb348.wav,quisiera cambiar mi dirección por favor,I would like to change my address please,ADDRESS
es-ES~ADDRESS/602664cedc3604f481bcb483.wav,hola quiero cambiar mi dirección por otra diferente,hello I want to change my address for a different one,ADDRESS
es-ES~ADDRESS/60266521dc3604f481bcb4cb.wav,buenas tardes quiero cambiar mi dirección,good afternoon I want to change my address,ADDRESS
es-ES~ADDRESS/602662c7c7abb7f83213822f.wav,quiero cambiar mi dirección postal por favor,I want to change my postal address please,ADDRESS
es-ES~ADDRESS/602663e4dc3604f481bcb3d9.wav,hola buenos días le llamo para cambiar mi dirección ya que recientemente me he mudado y quisiera tener la documentación actualizada y agradecería me indica se los trámites a seguir,"Hello, good morning, I am calling you to change my address since I have recently moved and I would like to have the updated documentation and I would appreciate it if you indicate the procedures to follow",ADDRESS
es-ES~ADDRESS/60265de1c7abb7f83213813d.wav,hola buenos días a ver el motivo de mi llamada es porque me gustaría cambiar mi dirección de la base de datos,hello good morning to see the reason for my call is because I would like to change my address of the database,ADDRESS
es-ES~ADDRESS/60266337c7abb7f83213826c.wav,buenos días me gustaría cambiar mi dirección en los datos del banco,good morning I would like to change my address in the bank details,ADDRESS
es-ES~ADDRESS/6026636ac421a821df7c1716.wav,hola buenos días tengo un problema y es que recientemente me he mudado entonces me gustaría cambiar mi dirección antigua por la actual,hello good morning I have a problem and it is that I have recently moved so I would like to change my old address to my current one,ADDRESS
es-ES~ADDRESS/60265f17c7abb7f832138142.wav,hola buenos días mire estoy de mudanza y necesitaba cambiar la cambia la dirección keldagrim está directa,hello good morning look I'm moving and I needed to change the address keldagrim is direct,ADDRESS
es-ES~ADDRESS/602664e0dc3604f481bcb491.wav,hola buenos días mira es que me cambio de domicilio y quería cambiar la dirección pero estoy mirando a través de la aplicación y a través de la página web pero no encuentro la forma de realizarlo me podías dar algo más información para hacer el cambio o tengo que ir allí a la oficina a llevar algún papel o algo,"Hello, good morning, look, I'm changing my address and I wanted to change my address, but I'm looking through the application and through the website but I can't find a way to do it. there to the office to take some paper or something",ADDRESS
es-ES~ADDRESS/602663d4c7abb7f8321382d7.wav,hola buenos días quiero añadir mi dirección,hello good morning I want to add my address,ADDRESS
es-ES~ATM_LIMIT/60266431c7abb7f832138301.wav,idiota ver cuánto dinero puede sacar de un cajero automático,idiot see how much money you can get out of an ATM,ATM_LIMIT
es-ES~ATM_LIMIT/602660e4c421a821df7c16e8.wav,hola buenas tardes voy a salir ahora a sacar a sacar dinero a un cajero que está hecho lo de mi casa pero me preguntaba cuánto es la cantidad máxima que puedo sacar,"Hello, good afternoon, I'm going to go out now to withdraw money from an ATM that has done my house, but I was wondering how much is the maximum amount I can withdraw",ATM_LIMIT
es-ES~ATM_LIMIT/60266349c7abb7f83213827b.wav,cuál es el límite en el cajero automático,what is the limit at the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/60266446dc3604f481bcb410.wav,buenas quisiera saber cuánto dinero puedo retirar del cajero automático,good I would like to know how much money can I withdraw from the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/602663d5dc3604f481bcb3cc.wav,buenos días me gustaría consultar el límite de dinero que puedo sacar al día en el cajero y si lo puedo aumentar para así no tener que repetir la acción en distintos días,Good morning I would like to check the limit of money that I can withdraw per day at the ATM and if I can increase it so as not to have to repeat the action on different days,ATM_LIMIT
es-ES~ATM_LIMIT/602665a7dc3604f481bcb52c.wav,hola buenos días me gustaría saber cuál es la cantidad máxima que puedo retirar de una vez en un cajero y,hello good morning I would like to know what is the maximum amount that I can withdraw at one time at an ATM and,ATM_LIMIT
es-ES~ATM_LIMIT/602664fac7abb7f832138336.wav,hola buenas si estoy en el extranjero y quiero retirar dinero del cajero automático cuál es la cantidad máxima que tengo de retirada lo digo porque voy a hacer un viaje a Estados Unidos y necesito saberlo,hello good if I am abroad and I want to withdraw money from the ATM what is the maximum withdrawal amount I have I say because I am going to make a trip to the United States and I need to know,ATM_LIMIT
es-ES~ATM_LIMIT/602665a4dc3604f481bcb52a.wav,cuál es el máximo que puedo retirar del cajero automático,what is the maximum I can withdraw from the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/60266551c7abb7f83213836a.wav,iba a retirar dinero del cajero y quería saber cuál es la cantidad máxima de dinero que puedo retirar,I was going to withdraw money from the ATM and I wanted to know what is the maximum amount of money I can withdraw,ATM_LIMIT
es-ES~ATM_LIMIT/60266289c7abb7f832138207.wav,hola buenas mira me estaba interesado en sacar dinero en un cajero pero me preguntaba cuál es el límite máximo que puedo retirar,hello good look I was interested in withdrawing money at an ATM but I was wondering what is the maximum limit that I can withdraw,ATM_LIMIT
es-ES~ATM_LIMIT/60266534c7abb7f83213834f.wav,hola buenas esta tarde iba a retirar dinero del cajero automático pero no sabía exactamente la cantidad límite que se puede retirar me podríais confirmar cuál es esta,"Hello good this afternoon I was going to withdraw money from the ATM but I did not know exactly the limit amount that can be withdrawn, could you confirm what this is",ATM_LIMIT
es-ES~ATM_LIMIT/602660f6c7abb7f83213816f.wav,hola buenos días Isabel mira tengo una pregunta quería saber cuál es mi límite de retiro de dinero en cajeros automáticos y si sería posible cambiarlo cambiar el máximo dependiendo de cual sea esto,"Hello, good morning Isabel, look, I have a question I wanted to know what my withdrawal limit is at ATMs and if it would be possible to change it, change the maximum depending on what this is",ATM_LIMIT
es-ES~ATM_LIMIT/602660efc7abb7f83213816c.wav,hola buenos días una pregunta cuál es la cantidad máxima de dinero que yo puedo retirar al día en la aplicación el salen en mi cuenta y ese que ese límite se podría aumentar o no,hello good morning a question what is the maximum amount of money that I can withdraw per day in the application the leave in my account and that that limit could be increased or not,ATM_LIMIT
es-ES~ATM_LIMIT/60266516c421a821df7c173e.wav,quiero sacar dinero del cajero automático y no sé cuánto es la cantidad máxima que puedo sacar me lo pueden decir,"I want to withdraw money from the ATM and I don't know how much is the maximum amount I can withdraw, they can tell me",ATM_LIMIT
es-ES~ATM_LIMIT/602665a7dc3604f481bcb52e.wav,cuál es mi límite de en el cajero automático,what is my limit at the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/602664e2c7abb7f83213832e.wav,hola buenos días quisiera hacer una consulta sobre límite que puedo retirar en un cajero automático y si puedo aumentarlo y cuánto podría retirar como máximo gracias,"Hello, good morning, I would like to ask a question about the limit that I can withdraw at an ATM and if I can increase it and how much I could withdraw at the most thanks",ATM_LIMIT
es-ES~ATM_LIMIT/60266427c421a821df7c1724.wav,hola llamaba para preguntar cuánto es el máximo dinero que puedo retirar del cajero y porque me hace falta retirar una gran cantidad dinero y era por si podía retirar toda la que tengo en el banco,"Hello, I was calling to ask how much money I can withdraw from the ATM and why I need to withdraw a large amount of money and it was in case I could withdraw all that I have in the bank",ATM_LIMIT
es-ES~ATM_LIMIT/60266149c421a821df7c16ec.wav,cuál es el límite en el cajero automático puedo meter mi límite de retiro en el cajero automático cuánto dinero puedo retirar,what is the limit at the ATM can I put my withdrawal limit at the ATM how much money can I withdraw,ATM_LIMIT
es-ES~ATM_LIMIT/602663dfdc3604f481bcb3d8.wav,para sacar dinero del cajero automático hasta qué cantidad puedo retirar,to withdraw money from the ATM up to what amount can I withdraw,ATM_LIMIT
es-ES~ATM_LIMIT/60266274dc3604f481bcb387.wav,hola me gustaría saber cuál es el límite del cajero automático,hello i would like to know what is the ATM limit,ATM_LIMIT
es-ES~ATM_LIMIT/60266475c7abb7f832138314.wav,hola buenos días hija porque quiero retirar una gran cantidad de dinero en un cajero y me gustaría saber cuál es el límite para sacar dinero muchas gracias,hello good morning daughter because I want to withdraw a large amount of money at an ATM and I would like to know what is the limit to withdraw money thank you very much,ATM_LIMIT
es-ES~ATM_LIMIT/602665a0c7abb7f8321383af.wav,sacar una cantidad está grande del cajero el querría saber el límite que tiene y si se podría ampliar,withdrawing a large amount from the ATM he would like to know the limit it has and if it could be extended,ATM_LIMIT
es-ES~ATM_LIMIT/602665abc7abb7f8321383ba.wav,cuál es el límite de retiro en cajero automático puedo aumentar sé,what is the ATM withdrawal limit can i increase i know,ATM_LIMIT
es-ES~ATM_LIMIT/6026607dc7abb7f832138156.wav,hola te voy a sacar dinero del cajero automático pero no sé cuál es el límite me puede decir cuánto dinero puedo retirar cuál es la cantidad máxima,"Hi, I'm going to get money from the ATM but I don't know what the limit is. Can you tell me how much money I can withdraw? What is the maximum amount?",ATM_LIMIT
es-ES~ATM_LIMIT/602664dac7abb7f832138327.wav,una calle que no conozco y he visto que hay un cajero automático de su compañía quiero retirar bien lo he dicho pero no sé cuál es la cantidad máxima que me lo puede decir,a street that I do not know and I have seen that there is an ATM of your company I want to withdraw well I have said it but I do not know what is the maximum amount that can tell me,ATM_LIMIT
es-ES~ATM_LIMIT/602662a2c7abb7f83213821a.wav,hola quería retirar dinero de Zaragoza,hello I wanted to withdraw money from Zaragoza,ATM_LIMIT
es-ES~ATM_LIMIT/6026652dc7abb7f83213834a.wav,hola buenos días soy cliente de vuestro banco me gustaría saber cuánto dinero puedo retirar de una vez y cuál es el saldo de mi de mi cuenta bancaria gracias,"Hello, good morning, I am a customer of your bank, I would like to know how much money I can withdraw at once and what is the balance of my bank account, thanks",ATM_LIMIT
es-ES~ATM_LIMIT/602662ddc7abb7f83213823f.wav,buenas tardes me gustaría saber cuál es la cantidad máxima de dinero que puedo retirar de un cajero automático,good afternoon I would like to know what is the maximum amount of money that I can withdraw from an ATM,ATM_LIMIT
es-ES~ATM_LIMIT/602664bcc7abb7f83213831d.wav,buenos días me gustaría saber cuánto dinero se puede retirar en un cajero automático,good morning I would like to know how much money can be withdrawn at an ATM,ATM_LIMIT
es-ES~ATM_LIMIT/60266339c7abb7f83213826d.wav,hola buenos días resulta que voy a tener que hacer en un rato una compra grande pero la quiero pagar en efectivo tengo la duda cuál es el límite de dinero que puedo sacar el cajero,"Hello, good morning, it turns out that I am going to have to make a large purchase in a while but I want to pay it in cash. I have a doubt what is the limit of money that I can withdraw from the ATM",ATM_LIMIT
es-ES~ATM_LIMIT/6026654ccfa37e1cf217af9d.wav,quería saber cuánto es el límite para sacar con mi tarjeta en el cajero automático,I wanted to know how much is the limit to withdraw with my card at the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/6026646adc3604f481bcb42f.wav,hola llamo porque quería saber cuál es el límite de dinero que puedo sacar del cajero automático y si hay alguna manera de aumentarlo gracias,Hi I'm calling because I wanted to know what is the limit of money that I can withdraw from the ATM and if there is any way to increase it thanks,ATM_LIMIT
es-ES~ATM_LIMIT/602665a4cfa37e1cf217afa3.wav,buenos días necesito retirar dinero de mi cuenta a partir de mi tarjeta y estaba a punto de ir al cajero automático y me preguntaba cuál es el límite de cantidad de dinero que puedo retirar en una única operación,Good morning I need to withdraw money from my account from my card and I was about to go to the ATM and I was wondering what is the limit of the amount of money I can withdraw in a single operation,ATM_LIMIT
es-ES~ATM_LIMIT/60265e0ec7abb7f83213813f.wav,cuál es el límite de dinero que puedo retirar del cajero automático,what is the limit of money that I can withdraw from the ATM,ATM_LIMIT
es-ES~ATM_LIMIT/602661cac7abb7f8321381b2.wav,buenas me gustaría saber cuál es el límite de dinero que puedo sacar en un cajero automático y si podría aumentarlo en algún momento,good I would like to know what is the limit of money that I can withdraw at an ATM and if I could increase it at some point,ATM_LIMIT
es-ES~ATM_LIMIT/602664a2cfa37e1cf217af8f.wav,puedo sacar 1000 € del cajero automático o hay algún límite,Can I withdraw € 1000 from the ATM or is there a limit,ATM_LIMIT
es-ES~ATM_LIMIT/60266536dc3604f481bcb4db.wav,cuánto es el dinero máximo que puedo retirar de un cajero automático,how much is the maximum money I can withdraw from an ATM,ATM_LIMIT
es-ES~ATM_LIMIT/6026658fdc3604f481bcb51b.wav,hola buenas llamado para preguntar cuánto puedo sacar del cajero automático es decir si tengo algún límite y cómo podría cambiar el límite,hello good call to ask how much I can get from the ATM that is if I have a limit and how could I change the limit,ATM_LIMIT
es-ES~ATM_LIMIT/60266180c7abb7f832138199.wav,hola buenos días estaba aquí retirando dinero de mi cajero automático y quería saber cuál es la cantidad máxima que puedo retirar de dinero quería saber hasta cuánto dinero puedo sacar por favor necesito que me proporcione esta información para poder continuar con las gestiones tengo un poco de prisa por favor gracias,"Hello, good morning, I was here withdrawing money from my ATM and I wanted to know what is the maximum amount that I can withdraw money, I wanted to know how much money I can withdraw. please thanks",ATM_LIMIT
es-ES~ATM_LIMIT/602665c0cfa37e1cf217afa8.wav,hola a ver me gustaría saber cuál es la cantidad máxima de dinero que puedo yo retirar de vuestro cajero automático gracias,"Hello, let's see, I would like to know what is the maximum amount of money that I can withdraw from your ATM, thanks",ATM_LIMIT
es-ES~ATM_LIMIT/602665a8c7abb7f8321383b6.wav,hola buenas mira te llamo porque quiero sacar dinero del cajero y necesito una cantidad alta y no sé si puedo sacar esta cantidad tengo un límite para sacar,hello good look I'm calling you because I want to withdraw money from the ATM and I need a high amount and I don't know if I can withdraw this amount I have a limit to withdraw,ATM_LIMIT
es-ES~JOINT_ACCOUNT/602666c0c7abb7f832138515.wav,quiero hacer una cuenta conjunta y me gustaría tener información,I want to make a joint account and I would like to have information,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60265ff8c421a821df7c16d8.wav,buenos días quería hablar con mi banco virtual estamos quiero crear una cuenta conjunta junto con un familiar y quería saber cómo se hace por favor cómo se puede hacer para que crear una cuenta conjunta con un socio gracias,"Good morning I wanted to speak with my virtual bank. We are I want to create a joint account with a family member and I wanted to know how to do it, please, how can I create a joint account with a partner? Thank you",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602667fec421a821df7c178e.wav,me gustaría crear una cuenta con un amigo cómo se hace,I would like to create an account with a friend how to do it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266774c7abb7f8321385e3.wav,hola quería crear una cuenta conjunta con mi pareja y no sé cómo puedo hacerlo puede ser que se puede hacer a través de la aplicación no tendría que hacerlo con vosotros,"hello I wanted to create a joint account with my partner and I don't know how I can do it, it may be that it can be done through the application, I would not have to do it with you",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602660eacfa37e1cf217af51.wav,cómo configurar una cuenta nueva puedo tener una cuenta con mi socio en qué parte dela Biblia se encuentra la opción de una cuenta conjunta,how to set up a new account can i have an account with my partner where in the Bible is the option of a joint account found,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266735c7abb7f8321385b4.wav,una cuenta conjunta con mi mujer cómo hacerlo con ayuda para crearla,a joint account with my wife how to do it with help to create it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602665a8dc3604f481bcb52f.wav,hola buenas tardes cómo configurar una cuenta conjunta,hello good afternoon how to set up a joint account,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266696dc3604f481bcb587.wav,hola buenas mira llamada porque es que acabo de abrir una empresa con un compañero mío de la Universidad y pues estamos hablando sobre una cuenta conjunta ustedes nos lo pueden tramitar o hay que llamar para pedir más información o o cómo lo hacemos muchas,"Hello, good look, call because I just opened a company with a colleague of mine from the University and since we are talking about a joint account, you can process it for us or you have to call to ask for more information or how many of us do it",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026628dc7abb7f832138209.wav,hola quería saber si puedo tener una cuenta con otra persona más,hello I wanted to know if I can have an account with another person,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602666fbc7abb7f832138568.wav,hola buenas estaba interesado en una cuenta del Banco como está compañía ya que un socio me ha comentado que trabajas muy bien estoy interesado en abrir una cuenta conjunta,hello good I was interested in a bank account like this company since a partner has told me that you work very well I am interested in opening a joint account,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602663f4c7abb7f8321382e1.wav,hola buenas mi socio y yo queríamos crear una cuenta conjunta si podrías ayudarnos a crearla,hello good my partner and I wanted to create a joint account if you could help us create it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026677fdc3604f481bcb5c5.wav,hola buenos días me gustaría tener una cuenta conjunta con mi compañero y quería saber cómo realizar la,hello good morning I would like to have a joint account with my partner and I wanted to know how to do the,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266544dc3604f481bcb4e7.wav,soy un accidente de otro tengo una tarjeta contratada y me preguntaba si podría configurar una nueva cuenta en el banco pero de manera conjunta con mucha presión puedo hacerlo yo por mi cuenta en Internet que tengo que ir alguna vez o me la puedo hacer,I am an accident of another I have a contracted card and I was wondering if I could set up a new account at the bank but jointly with a lot of pressure I can do it on my own on the Internet that I have to go sometime or I can do it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266724c7abb7f83213859f.wav,me gustaría crear una cuenta conjunta con mi pareja pero no encuentro la opción en vuestra aplicación,I would like to create a joint account with my partner but I cannot find the option in your application,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026667dc7abb7f8321384bb.wav,me gustaría saber cómo configurar una cuenta conjunta con otra persona puedo tenerla con mi socio es que no encuentro en la aplicación dónde se halla la opción para crearla,I would like to know how to set up a joint account with another person I can have it with my partner is that I cannot find the option to create it in the application,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602666e6c7abb7f832138550.wav,me gustaría quedarme una cuenta conjunta con mi pareja dónde puedo configurar la secuaces de la tetera explicación de la banca online,I would like to have a joint account with my partner where I can configure the henchmen of the kettle explanation of online banking,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602662d4c7abb7f83213823c.wav,cómo puedo configurar la cuenta conjunta,how can i set up joint account,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266673c7abb7f8321384ab.wav,hola buenos días me gustaría abrir una cuenta conjunta con mi pareja y no tengo claro cuál es el procedimiento podrán ayudarme gracias,"hello good morning I would like to open a joint account with my partner and I am not sure what the procedure is, can you help me thanks",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266098c7abb7f832138159.wav,hola buenos días mira estaría interesado en cómo puedo configurar una cuenta conjunta para una empresa entonces iríamos dos personas no sé si yo quería un poco más de información,"Hello, good morning, look, I would be interested in how I can set up a joint account for a company, so two people would go, I don't know if I wanted a little more information",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266625c7abb7f832138449.wav,hola buenas llamado para preguntar cómo podría crear una cuenta conjunta con un socio o si se puede tener una cuenta conjunta con un socio y también en casa de que si desde la aplicación dónde podría mirarlo,hello good call to ask how I could create a joint account with a partner or if you can have a joint account with a partner and also at home that if from the application where could you look at it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026610bdc3604f481bcb34c.wav,cómo configuro una cuenta conjunta,how do i set up a joint account,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266603c7abb7f83213841f.wav,hola buenos días mira quisiera abrir una cuenta conjunta con mi socio pero no sé exactamente dónde tengo que hacerlo me podría informar sobre dónde lo puedo localizar,"Hello, good morning, look, I would like to open a joint account with my partner but I don't know exactly where I have to do it, could you tell me where I can find you",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266aa9c7abb7f832138612.wav,hola buenos días me gustaría saber la manera para poder configurar una cuenta conjunta con otra persona le pica son pareja tenemos un pequeño negocio y gustaría bueno que podamos utilizar la misma cuenta ambos desde la aplicación no encuentro la opción me gustaría que me ayudaste,"Hello, good morning, I would like to know the way to set up a joint account with another person. They are a couple, we have a small business and I would like it well that we can use the same account both from the application I cannot find the option I would like you to help me",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602666ddc7abb7f83213853d.wav,buenas le llamaba porque él quería abrir una cuenta conjunta con mi pareja y entonces buenas necesito saber cómo se hace la gestión si hay que ir a la entidad o si se puede hacer a través de la aplicación online,I was calling him because he wanted to open a joint account with my partner and then good I need to know how the management is done if you have to go to the entity or if it can be done through the online application,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026654dc7abb7f832138367.wav,quisiera crear una cuenta conjunta con mi esposo entonces quería saber en qué parte de la aplicación puedo encontrar los opción,I would like to create a joint account with my husband so I wanted to know where in the application I can find the options,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266745c7abb7f8321385c4.wav,en qué parte de la aplicación se encuentra la opción de una cuenta conjunta como como la configura,where in the application is the option of a joint account as how you configure it,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266680c7abb7f8321384c4.wav,en qué parte de la aplicación se encuentra la opción para crear una cuenta conjunta,where in the app is the option to create a joint account,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602663e7c7abb7f8321382dc.wav,me gustaría crear una cuenta nueva con mi pareja qué pasos tengo que hacer,"I would like to create a new account with my partner, what steps do I have to do?",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266726c7abb7f8321385a1.wav,hola buenas me gustaría abrir una cuenta conmigo y con un socio,hello good I would like to open an account with me and a partner,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602662d0c7abb7f832138239.wav,hola buenas me gustaría crear una cuenta conjunta para usarla con otra persona y quiero saber cómo se configura con cuántas personas puedo tenerla y demás,hello good I would like to create a joint account to use it with another person and I want to know how it is configured with how many people I can have it and others,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266667c7abb7f83213849d.wav,hola buenas pues mira llamaba porque me gustaría realizar una cuenta conjunta como podrías configurarla,"Hello good, look, I was calling because I would like to make a joint account how you could configure it",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266725cfa37e1cf217afdd.wav,hola buenos días necesitaba ayuda para configurar una cuenta conjunta ya que me gustaría crear una con mi pareja aparte de la que ya tengo yo en virtualmente y no sé si tengo que ir a la oficina o lo puedo hacer directamente desde la aplicación de la banca,hello good morning I needed help to set up a joint account since I would like to create one with my partner apart from the one I already have in virtually and I do not know if I have to go to the office or I can do it directly from the banking application,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/602661b4c7abb7f8321381a7.wav,hola me gustaría abrir una cuenta conjunta pero no sé como configurarla me puede decir en qué parte de la aplicación puedo abrir una cuenta conjunta,"hello I would like to open a joint account but I don't know how to configure it, can you tell me where in the application I can open a joint account",JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/6026663cc7abb7f832138461.wav,es posible crear una cuenta con otra persona,it is possible to create an account with another person,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266731c7abb7f8321385af.wav,quiero abrir una cuenta conjunta con mi mujer,I want to open a joint account with my wife,JOINT_ACCOUNT
es-ES~JOINT_ACCOUNT/60266730c7abb7f8321385ac.wav,me gustaría crear una cuenta conjunta con un con mi pareja y quería conocer en dónde puedo realizar la en la web bancaria porque he estado mirando las opciones de cuentas y no encuentro la ubicación de la pestaña dónde puedo seleccionar cuenta conjunta y continuar con su creación muchas gracias,I would like to create a joint account with a partner and I wanted to know where I can do it on the banking website because I have been looking at the account options and I cannot find the location of the tab where I can select a joint account and continue with its creation many thanks,JOINT_ACCOUNT
